# LAMMPS data file written by OVITO Basic 3.7.9
3998 atoms
2 atom types
0.0 48.4282885418 xlo xhi
0.0 30.857209332500002 ylo yhi
0.0 29.396923244 zlo zhi

Masses

1 69.723  # Ga
2 15.9994  # O

Atoms  # atomic

1 1 26.1326383763 13.885744199600001 7.2595927078
2 1 28.3491862333 12.342883733 8.9053380239
3 1 25.3029098915 12.342883733 10.2872707668
4 1 29.178914718 13.885744199600001 11.7570446137
5 1 32.186174444 12.342883733 11.665754141899999
6 1 34.402722301 13.885744199600001 7.4321148093
7 1 31.356445959200002 13.885744199600001 8.8140475521
8 1 35.2324507858 12.342883733 10.2838213991
9 2 30.2187731162 12.342883733 5.9266047208
10 2 24.2630514933 13.885744199600001 10.238326011000002
11 2 26.3159477924 12.342883733 8.684408920300001
12 2 28.1658768172 13.885744199600001 7.4805218115
13 2 28.2857668587 13.885744199600001 10.127146413
14 2 26.1960577509 12.342883733 6.0377843187
15 2 36.2723091839 13.885744199600001 10.3327661549
16 2 30.3165875611 12.342883733 8.7651027963
17 2 32.369483860100004 13.885744199600001 7.2111857056
18 2 34.2194128849 12.342883733 6.0072985968
19 2 34.3393029264 12.342883733 8.653923198400001
20 2 32.249593818600005 13.885744199600001 10.443945752800001
21 1 26.1326383763 16.9714651329 7.2595927078
22 1 28.3491862333 15.4286046663 8.9053380239
23 1 25.3029098915 15.4286046663 10.2872707668
24 1 29.178914718 16.9714651329 11.7570446137
25 1 32.186174444 15.4286046663 11.665754141899999
26 1 34.402722301 16.9714651329 7.4321148093
27 1 31.356445959200002 16.9714651329 8.8140475521
28 1 35.2324507858 15.4286046663 10.2838213991
29 2 30.2187731162 15.4286046663 5.9266047208
30 2 24.2630514933 16.9714651329 10.238326011000002
31 2 26.3159477924 15.4286046663 8.684408920300001
32 2 28.1658768172 16.9714651329 7.4805218115
33 2 28.2857668587 16.9714651329 10.127146413
34 2 26.1960577509 15.4286046663 6.0377843187
35 2 36.2723091839 16.9714651329 10.3327661549
36 2 30.3165875611 15.4286046663 8.7651027963
37 2 32.369483860100004 16.9714651329 7.2111857056
38 2 34.2194128849 15.4286046663 6.0072985968
39 2 34.3393029264 15.4286046663 8.653923198400001
40 2 32.249593818600005 16.9714651329 10.443945752800001
41 1 39.656280511700004 13.3714541996 8.8549609273
42 1 40.4562583687 12.342883733 5.958891594600001
43 1 37.409982027 12.342883733 7.340824337500001
44 1 44.293246579400005 12.342883733 8.719307712700001
45 1 46.5097944365 13.885744199600001 10.3650530287
46 1 43.4635180947 13.885744199600001 11.7469857716
47 1 47.3395229212 12.342883733 7.337374969800001
48 2 42.3258452517 12.342883733 8.8595429402
49 2 36.3701236288 13.885744199600001 7.2918795817
50 2 38.4230199278 12.342883733 11.617347139700001
51 2 40.272948952600004 13.885744199600001 10.413460030900001
52 2 40.3928389941 13.885744199600001 7.1806999838
53 2 38.3031298863 12.342883733 8.9707225382
54 2 48.3793813194 13.885744199600001 7.3863197256
55 2 42.423659696499996 12.342883733 11.698041015800001
56 2 44.4765559955 13.885744199600001 10.1441239251
57 2 46.3264850204 12.342883733 8.9402368163
58 2 46.4463750619 12.342883733 11.5868614179
59 2 44.356665954099995 13.885744199600001 7.4974993235000005
60 1 38.2397105117 16.9714651329 10.1925309273
61 1 40.4562583687 15.4286046663 5.958891594600001
62 1 37.409982027 15.4286046663 7.340824337500001
63 1 41.2859868535 16.9714651329 8.8105981844
64 1 44.293246579400005 15.4286046663 8.719307712700001
65 1 46.5097944365 16.9714651329 10.3650530287
66 1 43.4635180947 16.9714651329 11.7469857716
67 1 47.3395229212 15.4286046663 7.337374969800001
68 2 42.3258452517 15.4286046663 8.8595429402
69 2 36.3701236288 16.9714651329 7.2918795817
70 2 38.4230199278 15.4286046663 11.617347139700001
71 2 40.272948952600004 16.9714651329 10.413460030900001
72 2 40.3928389941 16.9714651329 7.1806999838
73 2 38.3031298863 15.4286046663 8.9707225382
74 2 48.3793813194 16.9714651329 7.3863197256
75 2 42.423659696499996 15.4286046663 11.698041015800001
76 2 44.4765559955 16.9714651329 10.1441239251
77 2 46.3264850204 15.4286046663 8.9402368163
78 2 46.4463750619 15.4286046663 11.5868614179
79 2 44.356665954099995 16.9714651329 7.4974993235000005
80 1 26.1326383763 13.885744199600001 19.018362005400004
81 1 28.3491862333 12.342883733 20.6641073215
82 1 25.3029098915 12.342883733 22.046040064400003
83 1 29.178914718 13.885744199600001 23.515813911300004
84 1 32.186174444 12.342883733 23.424523439500003
85 1 34.402722301 13.885744199600001 19.190884106900004
86 1 31.356445959200002 13.885744199600001 20.572816849700004
87 1 35.2324507858 12.342883733 22.042590696700003
88 2 30.2187731162 12.342883733 17.685374018400005
89 2 24.2630514933 13.885744199600001 21.997095308600002
90 2 26.3159477924 12.342883733 20.4431782179
91 2 28.1658768172 13.885744199600001 19.2392911091
92 2 28.2857668587 13.885744199600001 21.885915710600003
93 2 26.1960577509 12.342883733 17.796553616300002
94 2 36.2723091839 13.885744199600001 22.091535452500004
95 2 30.3165875611 12.342883733 20.523872093900003
96 2 32.369483860100004 13.885744199600001 18.969955003200003
97 2 34.2194128849 12.342883733 17.766067894400003
98 2 34.3393029264 12.342883733 20.412692496000002
99 2 32.249593818600005 13.885744199600001 22.202715050400002
100 1 26.1326383763 16.9714651329 19.018362005400004
101 1 28.3491862333 15.4286046663 20.6641073215
102 1 25.3029098915 15.4286046663 22.046040064400003
103 1 29.178914718 16.9714651329 23.515813911300004
104 1 32.186174444 15.4286046663 23.424523439500003
105 1 34.402722301 16.9714651329 19.190884106900004
106 1 31.356445959200002 16.9714651329 20.572816849700004
107 1 35.2324507858 15.4286046663 22.042590696700003
108 2 30.2187731162 15.4286046663 17.685374018400005
109 2 24.2630514933 16.9714651329 21.997095308600002
110 2 26.3159477924 15.4286046663 20.4431782179
111 2 28.1658768172 16.9714651329 19.2392911091
112 2 28.2857668587 16.9714651329 21.885915710600003
113 2 26.1960577509 15.4286046663 17.796553616300002
114 2 36.2723091839 16.9714651329 22.091535452500004
115 2 30.3165875611 15.4286046663 20.523872093900003
116 2 32.369483860100004 16.9714651329 18.969955003200003
117 2 34.2194128849 15.4286046663 17.766067894400003
118 2 34.3393029264 15.4286046663 20.412692496000002
119 2 32.249593818600005 16.9714651329 22.202715050400002
120 1 39.656280511700004 13.3714541996 20.613730224900003
121 1 40.4562583687 12.342883733 17.7176608922
122 1 37.409982027 12.342883733 19.099593635100003
123 1 44.293246579400005 12.342883733 20.4780770103
124 1 46.5097944365 13.885744199600001 22.1238223263
125 1 43.4635180947 13.885744199600001 23.505755069200003
126 1 47.3395229212 12.342883733 19.096144267400003
127 2 42.3258452517 12.342883733 20.6183122378
128 2 36.3701236288 13.885744199600001 19.050648879300002
129 2 38.4230199278 12.342883733 23.376116437300002
130 2 40.272948952600004 13.885744199600001 22.172229328500002
131 2 40.3928389941 13.885744199600001 18.9394692814
132 2 38.3031298863 12.342883733 20.729491835800005
133 2 48.3793813194 13.885744199600001 19.145089023200004
134 2 42.423659696499996 12.342883733 23.456810313400002
135 2 44.4765559955 13.885744199600001 21.9028932227
136 2 46.3264850204 12.342883733 20.699006113900005
137 2 46.4463750619 12.342883733 23.345630715500004
